name,slug,symbol,date,ranknow,open,high,low,close,volume,market,close_ratio,spread
Rookiecoin,rookiecoin,RKC,2018-11-29,1232,0.00068,0.000712,0.00065,0.00068,5219.0,2057329.0,1.0,0.0
Rotharium,rotharium,RTH,2018-11-29,274,6.1,10.35,5.98,6.09,121714.0,20455109.0,1.0,6.35
RouletteToken,roulettetoken,RLT,2018-11-29,1128,0.896849,88.22,0.725345,0.926474,386117.0,9350194.0,1.0,87.8
Royal Kingdom Coin,royal-kingdom-coin,RKC,2018-11-29,1702,7.61,10.72,5.34,7.6,2774360.0,20530152.0,1.0,7.81
Rubex Money,rubex-money,RBMC,2018-11-29,1941,0.002065,0.002516,0.001692,0.001971,37678.0,0.0,1.0,0.0
Rubies,rubies,RBIES,2018-11-29,1484,0.450574,0.646341,0.065937,0.450816,48996.0,4695362.0,1.0,0.62
Rublix,rublix,RBLX,2018-11-29,424,0.553703,0.732002,0.446757,0.553489,952134.0,5306885.0,1.0,0.29
Rubycoin,rubycoin,RBY,2018-11-29,1190,2.61,3.32,1.88,2.56,13488800.0,63602148.0,1.0,2.45
Ruff,ruff,RUFF,2018-11-29,235,0.217582,0.222109,0.206774,0.214591,54736200.0,155035698.0,1.0,0.05
Runners,runners,RUNNERS,2018-11-29,2009,0.001184,0.002569,0.000835,0.001104,574460.0,0.0,1.0,0.0
Rupaya,rupaya,RUPX,2018-11-29,1059,0.257044,0.426354,0.226816,0.300313,258889.0,3635261.0,1.0,0.31
Rupee,rupee,RUP,2018-11-29,1012,0.821907,0.940541,0.665908,0.870109,1239100.0,19833395.0,1.0,0.77
RusGas,rusgas,RGS,2018-11-29,1182,0.001014,0.002922,0.0008,0.001012,1009380.0,1444214.0,1.0,0.0
RussiaCoin,russiacoin,RC,2018-11-29,1294,4.79,7.36,2.84,5.26,2188910.0,44104726.0,1.0,6.98
Russian Miner Coin,russian-mining-coin,RMC,2018-11-29,1213,48407.3,50798.9,24120.6,48759.4,347391.0,73480416.0,1.0,33098.4
Ryo Currency,ryo-currency,RYO,2018-11-29,871,0.279209,0.299185,0.271661,0.280313,33358.0,1248947.0,1.0,0.1
SAKECOIN,sakecoin,SAKE,2018-11-29,1593,3e-05,3.6e-05,2.1e-05,2.9e-05,6639.0,110540.0,1.0,0.0
SALT,salt,SALT,2018-11-29,149,16.68,17.74,14.28,16.36,130469000.0,888575856.0,1.0,5.32
SCRIV NETWORK,scriv-network,SCRIV,2018-11-29,1087,0.015855,0.019326,0.011877,0.015842,38041.0,392010.0,1.0,0.01
SCRL,scroll,SCRL,2018-11-29,290,0.339509,0.372442,0.296596,0.34906,1615910.0,30092532.0,1.0,0.18
SEER,seer,SEER,2018-11-29,1808,0.008928,0.00916,0.008753,0.008942,2322500.0,0.0,1.0,0.0
SGPay,sgpay,SGP,2018-11-29,1449,0.189467,0.21329,0.174005,0.189408,258778.0,378816.0,1.0,0.11
SHADE Token,shade-token,SHADE,2018-11-29,1734,0.018178,0.024412,0.012612,0.018141,379083.0,663199.0,1.0,0.02
SHIELD,shield-xsh,XSH,2018-11-29,689,0.367176,0.387899,0.298679,0.365168,2171700.0,175810112.0,1.0,0.15
SHPING,shping,SHPING,2018-11-29,1374,0.000679,0.000694,0.000609,0.000679,1046.0,528603.0,1.0,0.0
SIBCoin,sibcoin,SIB,2018-11-29,738,5.13,6.08,4.62,5.13,17484800.0,82492878.0,1.0,2.69
SIGMAcoin,sigmacoin,SIGMA,2018-11-29,1887,0.124981,0.143723,0.111345,0.125338,1372090.0,0.0,1.0,0.05
SIMDAQ,simdaq,SMQ,2018-11-29,1356,0.04195,0.053494,0.029783,0.041946,6152.0,739231.0,0.9771,0.03
SIRIN LABS Token,sirin-labs-token,SRN,2018-11-29,90,3.48,3.8,3.27,3.48,89912800.0,344574475.0,1.0,1.34
SIX,six,SIX,2018-11-29,562,0.039674,0.039905,0.030911,0.039664,103606.0,9225012.0,1.0,0.02
SJWCoin,sjwcoin,SJW,2018-11-29,2039,0.002511,0.002661,0.001837,0.002083,24790.0,984539.0,1.0,0.0
SOILcoin,soilcoin,SOIL,2018-11-29,1173,0.113995,0.144327,0.103916,0.116683,50979.0,665332.0,1.0,0.09
SONDER,sonder,SNR,2018-11-29,1508,0.002353,0.002733,0.002188,0.002353,86776.0,149670.0,1.0,0.0
SONM,sonm,SNM,2018-11-29,247,0.707859,1.02,0.621115,0.700986,27198300.0,252074566.0,1.0,0.67
SONO,altcommunity-coin,SONO,2018-11-29,1973,21.47,26.39,15.49,21.24,77398.0,4220411.0,1.0,19.98
SPINDLE,spindle,SPD,2018-11-29,421,0.035326,0.041151,0.031723,0.034991,2715520.0,19414513.0,1.0,0.01
SRCOIN,srcoin,SRCOIN,2018-11-29,928,0.005113,0.008301,0.004893,0.005065,6046180.0,25586956.0,1.0,0.0
STACS,stacs,STACS,2018-11-29,1785,0.025713,0.027829,0.022424,0.025633,329743.0,0.0,0.8176,0.01
STASIS EURS,stasis-eurs,EURS,2018-11-29,146,1.21,1.23,1.2,1.21,2179170.0,19415199.0,1.0,0.13
STEX,stex,STEX,2018-11-29,1957,5.39,25.18,3.55,5.38,201478.0,0.0,1.0,23.43
STK,stk,STK,2018-11-29,613,0.314597,0.315004,0.23503,0.289524,18250200.0,47417241.0,1.0,0.11
STRAKS,straks,STAK,2018-11-29,1332,34.2,40.81,15.03,40.74,1429050.0,31839353.0,1.0,33.05
SUQA,suqa,SUQA,2018-11-29,547,0.010719,0.011038,0.009633,0.010719,157509.0,3310638.0,0.9978,0.0
SURETY,surety,SURE,2018-11-29,1376,0.010616,0.02305,0.008531,0.010627,159680.0,340710.0,1.0,0.01
Safe Exchange Coin,safe-exchange-coin,SAFEX,2018-11-29,204,0.084527,0.121201,0.075425,0.102766,27158800.0,158584133.0,1.0,0.1
Safe Trade Coin,safe-trade-coin,XSTC,2018-11-29,1606,0.031056,0.035697,0.027861,0.030553,2244670.0,456734.0,1.0,0.03
SafeInsure,safeinsure,SINS,2018-11-29,470,5.85,5.99,5.32,5.89,298666.0,6185004.0,1.0,2.67
SagaCoin,sagacoin,SAGA,2018-11-29,1448,20.66,25.48,17.28,20.66,2130700.0,4581537.0,1.0,17.02
Sakura Bloom,sakura-bloom,SKB,2018-11-29,430,0.015657,0.016201,0.014639,0.015668,526913.0,40470159.0,1.0,0.01
Sakuracoin,sakuracoin,SKR,2018-11-29,1988,0.016489,0.037902,0.010814,0.013515,356180.0,0.0,1.0,0.03
SalPay,salpay,SAL,2018-11-29,1959,0.152249,0.153564,0.102125,0.152292,249996.0,0.0,1.0,0.08
SaluS,salus,SLS,2018-11-29,262,141.41,176.43,97.87,121.83,127001000.0,123017830.0,1.0,134.81
Santiment Network Token,santiment,SAN,2018-11-29,168,7.62,8.14,7.27,7.59,78286704.0,459576789.0,1.0,2.73
Sapien,sapien,SPN,2018-11-29,940,0.007568,0.01818,0.006339,0.006418,253184.0,1035132.0,1.0,0.02
Save and Gain,save-and-gain,SANDG,2018-11-29,1181,0.100276,0.191181,0.069565,0.100399,69698.0,307703.0,1.0,0.16
SaveNode,savenode,SNO,2018-11-29,1939,0.548831,0.629674,0.500704,0.549167,83393.0,0.0,1.0,0.21
Scorum Coins,scorum-coins,SCR,2018-11-29,456,0.449267,0.537994,0.326685,0.447813,244252.0,13105281.0,1.0,0.34
Scry.info,scryinfo,DDD,2018-11-29,182,0.461774,0.529161,0.426317,0.462875,21650200.0,134196575.0,1.0,0.26
Seal Network,seal-network,SEAL,2018-11-29,1273,0.005311,0.005374,0.004881,0.00529,11352.0,1626493.0,1.0,0.0
SecretCoin,secretcoin,SCRT,2018-11-29,1530,0.172197,0.172786,0.128808,0.172324,11413.0,728702.0,1.0,0.09
SecureCoin,securecoin,SRC,2018-11-29,1589,1.14,1.17,0.992076,1.14,1491600.0,3951857.0,1.0,0.79
Seele,seele,SEELE,2018-11-29,402,0.303639,0.469941,0.292912,0.301319,13330700.0,20623475.0,1.0,0.23
SegWit2x,segwit2x,B2X,2018-11-29,1813,1901.78,2476.23,1494.84,1903.03,12124000.0,0.0,1.0,1282.12
SelfSell,selfsell,SSC,2018-11-29,722,0.157262,0.161092,0.140502,0.15798,12930200.0,44477160.0,1.0,0.07
Selfkey,selfkey,KEY,2018-11-29,283,0.07068,0.090307,0.062659,0.066534,473580992.0,70186928.0,1.0,0.03
Semux,semux,SEM,2018-11-29,515,0.98207,4.58,0.881839,0.988247,23371.0,8381752.0,1.0,4.03
Senderon,senderon,SDRN,2018-11-29,1519,0.047776,0.071255,0.03306,0.047765,239069.0,1938928.0,1.0,0.06
Sense,sense,SENSE,2018-11-29,823,0.058577,0.069513,0.055755,0.058633,195751.0,6958048.0,1.0,0.03
Sentinel,sentinel,SENT,2018-11-29,559,0.025185,0.029252,0.022396,0.026356,1012600.0,50077350.0,1.0,0.01
Sentinel Chain,sentinel-chain,SENC,2018-11-29,880,0.21313,0.222328,0.190634,0.213751,13988700.0,42091621.0,1.0,0.05
Sentinel Protocol,sentinel-protocol,UPP,2018-11-29,416,0.088918,0.123774,0.082459,0.089448,37427600.0,12600810.0,1.0,0.06
Sequence,sequence,SEQ,2018-11-29,1220,0.949289,1.36,0.765221,0.955194,9625510.0,43263421.0,1.0,0.75
Sether,sether,SETH,2018-11-29,1224,1.28,1.28,0.797211,1.28,1657770.0,8306739.0,1.0,0.57
Shadow Token,shadow-token,SHDW,2018-11-29,1529,0.249709,0.36361,0.091021,0.249923,5901.0,1749461.0,1.0,0.32
Shard,shard,SHARD,2018-11-29,937,0.089751,0.109315,0.064673,0.090574,32752.0,839946.0,1.0,0.06
Sharder,sharder,SS,2018-11-29,628,0.123494,0.165176,0.097771,0.124076,3418410.0,35148592.0,1.0,0.07
ShareX,sharex,SEXC,2018-11-29,1296,0.055425,0.057248,0.050789,0.055185,3451420.0,16803661.0,1.0,0.02
Sharechain,sharechain,SSS,2018-11-29,1072,0.013267,0.018793,0.011959,0.01328,8039180.0,23159761.0,1.0,0.01
Sharpay,sharpay,S,2018-11-29,978,0.002778,0.003008,0.001732,0.002776,45746.0,2335187.0,1.0,0.0
Sharpe Platform Token,sharpe-platform-token,SHP,2018-11-29,754,0.284128,0.311271,0.258527,0.283666,141476.0,4731590.0,1.0,0.11
Shekel,shekel,JEW,2018-11-29,1550,0.124031,0.151814,0.111439,0.151814,171852.0,1481757.0,1.0,0.06
Shift,shift,SHIFT,2018-11-29,432,10.57,12.85,9.52,10.78,24938500.0,125011253.0,1.0,6.71
ShineChain,shinechain,SHE,2018-11-29,1760,0.002479,0.003308,0.002058,0.002533,1779150.0,0.0,1.0,0.0
ShipChain,shipchain,SHIP,2018-11-29,1233,0.375932,0.650534,0.273507,0.354681,643913.0,36474076.0,1.0,0.38
Shivom,shivom,OMX,2018-11-29,620,0.050493,0.050878,0.043896,0.050878,819757.0,11612228.0,1.0,0.03
ShopZcoin,shopzcoin,SZC,2018-11-29,1847,0.021971,0.094075,0.017849,0.020723,32723.0,0.0,1.0,0.08
Show,show,SHOW,2018-11-29,1826,0.020153,0.022404,0.018669,0.018775,130833000.0,0.0,1.0,0.01
ShowHand,showhand,HAND,2018-11-29,1078,3.3e-05,7.3e-05,2.8e-05,3.3e-05,730144.0,1367008.0,1.0,0.0
SiaCashCoin,siacashcoin,SCC,2018-11-29,809,0.000301,0.000325,0.000226,0.000263,3270040.0,3475909.0,1.0,0.0
Siacoin,siacoin,SC,2018-11-29,47,0.09834,0.111708,0.085359,0.094008,612913024.0,2951501468.0,1.0,0.04
Signals Network,signals-network,SGN,2018-11-29,1324,0.032008,0.032785,0.024839,0.032538,233052.0,2159170.0,1.0,0.01
Signatum,signatum,SIGT,2018-11-29,1566,0.122397,0.165928,0.091707,0.125726,2434610.0,9049302.0,1.0,0.09
Silent Notary,silent-notary,SNTR,2018-11-29,723,0.000318,0.000362,0.000268,0.000323,2878210.0,15739429.0,1.0,0.0
Simmitri,simmitri,SIM,2018-11-29,1713,0.106413,0.10926,0.101367,0.106855,439776.0,95919.0,0.9937,0.09
SingularDTV,singulardtv,SNGLS,2018-11-29,294,0.431856,0.478039,0.368329,0.463694,55473200.0,278216400.0,1.0,0.22
SingularityNET,singularitynet,AGI,2018-11-29,144,1.49,1.86,1.13,1.52,26786600.0,301334360.0,1.0,1.17
Six Domain Chain,six-domain-chain,SDA,2018-11-29,455,0.018211,0.018371,0.017791,0.018213,5132710.0,8141250.0,1.0,0.01
SixEleven,sixeleven,611,2018-11-29,1587,2.75,3.77,1.8,2.7,165550.0,1174206.0,1.0,2.55
Skeincoin,skeincoin,SKC,2018-11-29,993,0.235758,0.341407,0.178392,0.232579,73122.0,2904681.0,1.0,0.21
SkinCoin,skincoin,SKIN,2018-11-29,869,0.064181,0.385991,0.030243,0.042438,249246.0,3742366.0,1.0,0.36
Skrumble Network,skrumble-network,SKM,2018-11-29,581,0.101705,0.104296,0.095942,0.100771,32789700.0,9133743.0,1.0,0.02
SkyHub Coin,skyhub-coin,SHB,2018-11-29,1043,6.99,7.16,6.3,6.57,233498.0,855966.0,1.0,2.35
Skycoin,skycoin,SKY,2018-11-29,189,50.03,53.83,43.31,49.73,52741600.0,334129580.0,1.0,16.96
Smart Application Chain,smart-application-chain,SAC,2018-11-29,1963,7.22,7.67,6.77,7.22,2845420.0,0.0,1.0,2.65
SmartCash,smartcash,SMART,2018-11-29,162,2.04,3.45,1.65,2.03,9550140.0,1185196734.0,1.0,1.93
SmartCoin,smartcoin,SMC,2018-11-29,1499,0.225898,0.277935,0.160784,0.226515,117055.0,5383446.0,1.0,0.23
SmartFox,smartfox,FOX,2018-11-29,1610,4.01,4.2,1.98,4.0,257032.0,752940.0,0.9995,2.49
SmartMesh,smartmesh,SMT,2018-11-29,244,0.237748,0.242369,0.176548,0.231426,38208800.0,167074453.0,1.0,0.1
Smartlands,smartlands,SLT,2018-11-29,113,6.37,6.64,5.95,6.37,894925.0,32484034.0,1.0,2.25
Smartshare,smartshare,SSP,2018-11-29,647,0.004827,0.004874,0.004326,0.004331,6829960.0,11695831.0,1.0,0.0
SmileyCoin,smileycoin,SMLY,2018-11-29,1327,0.000635,0.000755,0.000277,0.000639,65957.0,16588600.0,1.0,0.0
Smoke,smoke,SMOKE,2018-11-29,1240,0.128045,0.25522,0.103062,0.128564,16836.0,1365413.0,1.0,0.18
Snetwork,snetwork,SNET,2018-11-29,530,0.029316,0.032234,0.02592,0.029345,306542.0,3782804.0,1.0,0.01
SnipCoin,snipcoin,SNIP,2018-11-29,1931,0.00162,0.001655,0.001524,0.001621,120421.0,0.0,1.0,0.0
SnodeCoin,snodecoin,SND,2018-11-29,958,0.094184,0.113822,0.082582,0.094594,86319.0,550024.0,1.0,0.04
Snovian.Space,snovio,SNOV,2018-11-29,762,0.42389,0.431844,0.278436,0.431844,11157000.0,174897960.0,1.0,0.18
SnowGem,snowgem,XSG,2018-11-29,921,0.215683,0.223245,0.192453,0.223124,251028.0,1280737.0,1.0,0.11
SoMee.Social,ongsocial,ONG,2018-11-29,1297,2.44,2.73,1.95,2.38,273335.0,32551933.0,1.0,2.16
SoPay,sopay,SOP,2018-11-29,1935,0.026995,0.031408,0.026218,0.026999,10449900.0,0.0,1.0,0.01
Soarcoin,soarcoin,SOAR,2018-11-29,1194,0.063456,0.099941,0.058959,0.063515,271502.0,52003758.0,1.0,0.07
Social Lending Token,social-lending-token,SLT,2018-11-29,1934,0.044546,0.044593,0.044234,0.044242,1299340.0,0.0,1.0,0.01
Social Send,social-send,SEND,2018-11-29,857,0.876111,1.16,0.81128,0.854935,1389880.0,27005533.0,1.0,0.72
SocialCoin,socialcoin-socc,SOCC,2018-11-29,1693,0.184222,0.271499,0.118369,0.184902,18100.0,188217.0,1.0,0.26
Sociall,sociall,SCL,2018-11-29,1258,1.15,2.42,0.838617,1.17,1072130.0,19636132.0,1.0,2.22
Sola Token,sola-token,SOL,2018-11-29,1452,0.009758,0.009819,0.009057,0.009761,3633.0,278899.0,1.0,0.0
SolarCoin,solarcoin,SLR,2018-11-29,707,2.35,2.64,1.98,2.35,19816400.0,90889027.0,1.0,1.24
Solaris,solaris,XLR,2018-11-29,693,50.18,50.82,39.8,50.05,1654890.0,45849685.0,1.0,24.72
Soma,soma,SCT,2018-11-29,991,1.1,1.28,0.867527,1.1,1052430.0,2867150.0,1.0,0.8
SongCoin,songcoin,SONG,2018-11-29,1710,0.038685,0.038685,0.012816,0.028047,136645.0,913346.0,1.0,0.03
Soniq,soniq,SONIQ,2018-11-29,1236,0.085501,0.088588,0.059727,0.0855,52448.0,3359956.0,1.0,0.04
SoonCoin,sooncoin,SOON,2018-11-29,1631,0.291246,0.644261,0.162637,0.291336,679576.0,156720.0,1.0,0.54
SophiaTX,sophiatx,SPHTX,2018-11-29,377,1.52,1.61,1.3,1.52,5608580.0,249027934.0,1.0,0.55
SounDAC,bitshares-music,XSD,2018-11-29,1290,1.97,2.31,1.89,1.96,173829.0,26597797.0,1.0,0.86
Sovereign Hero,sovereign-hero,HERO,2018-11-29,1252,240.6,267.36,192.33,241.66,356746.0,1153453.0,1.0,120.46
Sp8de,sp8de,SPX,2018-11-29,913,0.000419,0.000799,0.000351,0.000419,227645.0,1852659.0,1.0,0.0
SpaceChain,spacechain,SPC,2018-11-29,457,0.46089,0.467562,0.392888,0.466373,11129000.0,73533091.0,1.0,0.18
SpankChain,spankchain,SPANK,2018-11-29,335,0.645752,0.759259,0.567445,0.644751,16458300.0,193453273.0,1.0,0.37
Sparks,sparks,SPK,2018-11-29,1608,17.51,18.27,16.22,17.52,201133.0,581459.0,1.0,9.83
Spectiv,signal-token,SIG,2018-11-29,1292,0.050357,0.063593,0.045192,0.048676,306609.0,13563750.0,1.0,0.03
Spectre.ai Dividend Token,spectre-dividend,SXDT,2018-11-29,151,2.07,2.8,1.85,1.87,251852.0,63947090.0,1.0,2.52
Spectre.ai Utility Token,spectre-utility,SXUT,2018-11-29,677,2.22,3.48,1.71,2.22,14699500.0,18292740.0,1.0,1.77
Spectrecoin,spectrecoin,XSPEC,2018-11-29,563,6.43,6.74,4.8,6.47,2704350.0,134495832.0,1.0,2.37
Speed Mining Service,speed-mining-service,SMS,2018-11-29,1363,113.98,370.21,87.25,109.89,666526.0,5504626.0,1.0,328.49
SpeedCash,speedcash,SCS,2018-11-29,1664,3.62,3.8,2.89,3.63,93445.0,1688257.0,1.0,2.24
Spendcoin,spendcoin,SPND,2018-11-29,1892,1.63,1.66,1.58,1.63,461833.0,0.0,1.0,0.34
Sphere,sphere,SPHR,2018-11-29,761,10.06,15.73,7.9,10.08,31927000.0,31069564.0,1.0,7.83
Sphre AIR ,sphre-air,XID,2018-11-29,1927,0.715192,0.74018,0.670694,0.727102,520869.0,0.0,1.0,0.26
SportyCo,sportyco,SPF,2018-11-29,979,0.716125,0.789792,0.613675,0.721355,6504840.0,36124208.0,1.0,0.27
SpreadCoin,spreadcoin,SPR,2018-11-29,1454,3.39,3.67,2.79,3.39,10424000.0,31878013.0,1.0,1.92
Sprouts,sprouts,SPRTS,2018-11-29,851,0.001421,0.003105,0.001129,0.001459,3475600.0,55997202.0,1.0,0.0
Stakenet,stakenet,XSN,2018-11-29,281,0.753151,2.69,0.671378,0.745609,985155.0,50360444.0,1.0,2.46
Staker,staker,STR,2018-11-29,1683,0.065421,0.080627,0.045319,0.065238,5878.0,36890.0,1.0,0.05
StarChain,starchain,STC,2018-11-29,1786,0.16982,0.175073,0.147757,0.160567,13696800.0,0.0,1.0,0.08
StarCoin,starcointv,KST,2018-11-29,1840,0.075953,0.081579,0.068183,0.075015,2771350.0,0.0,1.0,0.04
Starbase,starbase,STAR,2018-11-29,732,8.0,8.09,0.302811,1.68,309220.0,315607500.0,1.0,8.0
Starta,starta,STA,2018-11-29,1235,1.87,3.03,1.62,1.86,195287.0,9678220.0,1.0,1.47
Startcoin,startcoin,START,2018-11-29,1423,0.42289,0.526886,0.390978,0.42217,11384200.0,19031333.0,1.0,0.17
StarterCoin,startercoin,STAC,2018-11-29,1031,0.048316,0.055025,0.0402,0.046288,576702.0,4390288.0,1.0,0.02
Status,status,SNT,2018-11-29,62,0.65374,0.675945,0.517209,0.665023,1693219968.0,2307951540.0,1.0,0.36
Stealth,stealth,XST,2018-11-29,1212,1.54,1.76,1.34,1.54,5314930.0,42760790.0,1.0,0.79
Steem,steem,STEEM,2018-11-29,48,8.12,8.57,6.56,8.03,318344000.0,1976264117.0,1.0,3.17
Steem Dollars,steem-dollars,SBD,2018-11-29,234,13.68,22.34,12.21,13.76,286824992.0,108999905.0,1.0,20.75
Stellar,stellar,XLM,2018-11-29,4,0.892399,0.938144,0.677496,0.896227,1513270016.0,16022043128.0,1.0,0.36
Stellite,stellite,XTL,2018-11-29,667,0.001631,0.001728,0.001394,0.001723,306144.0,6432244.0,1.0,0.0
Steneum Coin,steneum-coin,STN,2018-11-29,1490,2.32,3.08,2.16,2.32,1715520.0,3987368.0,1.0,2.89
Stipend,stipend,SPD,2018-11-29,1300,2.05,2.14,1.82,1.95,169215.0,9287520.0,1.0,0.75
StockChain,stockchain,SCC,2018-11-29,1820,0.06309,0.0639,0.058484,0.063057,819186.0,0.0,1.0,0.05
Storiqa,storiqa,STQ,2018-11-29,272,0.012805,0.022743,0.012174,0.012697,84553600.0,98623733.0,1.0,0.01
Storj,storj,STORJ,2018-11-29,127,2.61,3.13,2.23,2.62,111314000.0,348334929.0,1.0,1.79
Storjcoin X,storjcoin-x,SJCX,2018-11-29,2035,2.02,2.14,1.89,2.02,14897400.0,72428421.0,1.0,1.34
Storm,storm,STORM,2018-11-29,156,0.206089,0.246579,0.151416,0.211249,1831430016.0,515048004.0,1.0,0.1
Stox,stox,STX,2018-11-29,803,2.6,2.74,2.36,2.59,10430300.0,76737704.0,1.0,0.9
Stratis,stratis,STRAT,2018-11-29,55,21.94,22.66,19.33,21.75,167018000.0,2146407435.0,1.0,8.98
Streamr DATAcoin,streamr-datacoin,DATA,2018-11-29,191,0.342121,0.374587,0.330969,0.343133,54789800.0,232354060.0,1.0,0.17
StrongHands,stronghands,SHND,2018-11-29,812,0.000969,0.001415,0.000419,0.000968,5288630.0,16102438.0,1.0,0.0
Sub Invest,sub-invest,SUBX,2018-11-29,1095,2.6e-07,3.6e-07,1.3e-07,1.9e-07,12212.0,58992.0,1.0,0.0
Substratum,substratum,SUB,2018-11-29,154,2.91,3.25,2.42,2.93,62873800.0,662588122.0,1.0,1.07
Sugar Exchange,sugar-exchange,SGR,2018-11-29,1101,1.08,1.37,0.771695,1.08,301348.0,3794350.0,1.0,0.76
Sumokoin,sumokoin,SUMO,2018-11-29,923,10.62,11.74,7.24,10.86,2208140.0,29777921.0,1.0,5.45
SunContract,suncontract,SNC,2018-11-29,605,0.64995,0.705698,0.485277,0.647585,20830800.0,70724060.0,1.0,0.34
Super Bitcoin,super-bitcoin,SBTC,2018-11-29,1755,325.25,436.13,282.11,343.19,17110800.0,0.0,1.0,248.8
SuperCoin,supercoin,SUPER,2018-11-29,1289,0.190087,0.251396,0.131327,0.19047,1092720.0,8738825.0,1.0,0.16
SuperEdge,superedge,ECT,2018-11-29,1954,0.000239,0.00024,0.000179,0.000239,9450.0,0.0,1.0,0.0
Superior Coin,superior-coin,SUP,2018-11-29,1978,0.015337,0.028943,0.008928,0.016113,550913.0,0.0,1.0,0.03
SureRemit,sureremit,RMT,2018-11-29,469,0.04487,0.230688,0.039327,0.044708,459504.0,22354100.0,1.0,0.19
Suretly,suretly,SUR,2018-11-29,1073,13.05,19.83,11.26,13.05,638437.0,2173130.0,1.0,11.21
Swarm,swarm-fund,SWM,2018-11-29,233,1.23,1.77,1.16,1.23,839692.0,47063082.0,1.0,1.17
Swarm City,swarm-city,SWT,2018-11-29,767,6.1,19.74,5.51,6.11,15441600.0,46567615.0,1.0,19.54
SwftCoin,swftcoin,SWFTC,2018-11-29,440,0.078764,0.091862,0.069916,0.078943,87743200.0,53987325.0,1.0,0.02
Swing,swing,SWING,2018-11-29,1556,0.396617,0.790908,0.311264,0.397063,76962.0,1146272.0,1.0,0.61
SwissBorg,swissborg,CHSB,2018-11-29,459,0.102458,0.108255,0.091448,0.102762,732358.0,59172531.0,1.0,0.04
Swisscoin,swisscoin,SIC,2018-11-29,766,0.016951,0.023571,0.009578,0.016968,3723990.0,3724504.0,1.0,0.01
Switcheo,switcheo,SWTH,2018-11-29,464,0.07435,0.076,0.065729,0.073743,7590620.0,55995846.0,1.0,0.04
SyncFab,syncfab,MFG,2018-11-29,946,0.054806,0.056954,0.047357,0.054819,3894350.0,7271932.0,1.0,0.03
Syndicate,syndicate,SYNX,2018-11-29,818,1.23,1.37,1.12,1.23,15925800.0,21933604.0,1.0,1.27
Synereo,synereo,AMP,2018-11-29,629,1.05,1.16,0.983496,1.04,33872800.0,85819668.0,1.0,0.53
Synergy,synergy,SNRG,2018-11-29,1436,6.69,7.32,5.55,6.92,4519120.0,23000464.0,1.0,3.59
Syscoin,syscoin,SYS,2018-11-29,136,0.963486,0.981476,0.852165,0.979291,259956000.0,519244575.0,1.0,0.34
TCOIN,tcoin,TCN,2018-11-29,1872,0.429239,0.444358,0.350936,0.429517,492551.0,0.0,0.9281,0.14
TE-FOOD,te-food,TFD,2018-11-29,427,0.055046,0.063679,0.046639,0.057594,769960.0,26100815.0,1.0,0.02
TEAM (TokenStars),tokenstars,TEAM,2018-11-29,1135,0.452942,0.458222,0.350505,0.400453,409248.0,3623265.0,1.0,0.15
TEKcoin,tekcoin,TEK,2018-11-29,1512,0.546379,0.736186,0.477577,0.515272,255791.0,1153003.0,1.0,0.26
THEKEY,thekey,TKY,2018-11-29,138,0.040117,0.040456,0.035115,0.040327,9008350.0,97743938.0,1.0,0.01
TOKYO,tokyo,TOKC,2018-11-29,1514,0.020293,0.026412,0.015119,0.021615,308846.0,1199934.0,1.0,0.02
TRAXIA,traxia,TMT,2018-11-29,582,0.060601,0.061737,0.0543,0.055491,6408400.0,6972945.0,1.0,0.02
TRON,tron,TRX,2018-11-29,12,0.224499,0.300363,0.176712,0.220555,4089410048.0,14501092591.0,1.0,0.12
TRONCLASSIC,tronclassic,TRXC,2018-11-29,226,6.5e-05,6.5e-05,6.3e-05,6.5e-05,24757.0,30152499.0,1.0,0.0
TTC Protocol,ttc-protocol,TTC,2018-11-29,280,0.083272,0.083653,0.080252,0.083331,6781350.0,23321617.0,1.0,0.02
TV-TWO,tv-two,TTV,2018-11-29,583,0.025037,0.029993,0.015904,0.02519,6263.0,5364301.0,1.0,0.02
TWIST,twist,TWIST,2018-11-29,1961,0.003925,0.004251,0.003134,0.003922,56592.0,0.0,1.0,0.0
TaTaTu,tatatu,TTU,2018-11-29,353,0.853008,0.871257,0.82089,0.863639,963464.0,83538048.0,1.0,0.46
TaaS,taas,TAAS,2018-11-29,578,11.83,11.86,10.21,11.73,1795990.0,95546887.0,1.0,5.26
TagCoin,tagcoin,TAG,2018-11-29,1370,3.39,4.1,2.2,3.39,2356860.0,4929524.0,1.0,2.4
TajCoin,tajcoin,TAJ,2018-11-29,1636,0.067014,0.075604,0.041264,0.067445,186200.0,553145.0,1.0,0.04
Talao,talao,TALAO,2018-11-29,1314,0.135017,0.14511,0.105546,0.134865,9289.0,839510.0,1.0,0.07
Tao,tao,XTO,2018-11-29,407,1.53,1.66,1.14,1.38,149111.0,45300775.0,1.0,0.79
Target Coin,target-coin,TGT,2018-11-29,1316,0.088327,0.184869,0.048221,0.090404,423953.0,86103186.0,1.0,0.16
Telcoin,telcoin,TEL,2018-11-29,172,0.011071,0.01178,0.008515,0.011132,36150600.0,224705596.0,1.0,0.0
Tellurion,tellurion,TELL,2018-11-29,2044,0.004501,0.007251,0.001826,0.003682,440304.0,0.0,1.0,0.01
